GDLX, GDLY,GDLZ, GDRX, GDRY, GDRZ, PL, PR, HR, GSR, ConationLevel, PredictedConation
4.90887195056785E-07,6.90806401997704E-08,5.00575043658596E-08,4.34891847029996E-07,3.10209396152815E-07,3.50543142060539E-11,4.54,4.11,25.03,0.00123376563178456,2,0
4.90887195056785E-07,6.90806401997704E-08,5.00575043658596E-08,4.34891847029996E-07,3.10209396152815E-07,3.50543142060539E-11,4.54,4.11,25.03,0.00123376563178456,2,0
4.90887195056785E-07,6.90806401997704E-08,5.00575043658596E-08,4.34891847029996E-07,3.10209396152815E-07,3.50543142060539E-11,4.54,4.11,25.03,0.00123376563178456,2,0
5.81434927653968E-07,1.45636767759976E-07,5.00575043658596E-08,4.34891847029996E-07,3.10209396152815E-07,3.50543142060539E-11,4.54,4.11,25.03,0.00123376563178456,2,0
6.05958851066947E-07,1.83173629047025E-07,5.00575043658596E-08,4.94951531395341E-07,3.40738649321311E-07,3.50543142060539E-11,4.53,4.12,25.03,0.00123376563178456,2,0
6.02956649528456E-07,2.06694121941437E-07,5.00575043658596E-08,5.09464267601477E-07,3.56252286340684E-07,3.50543142060539E-11,4.53,4.12,25.03,0.00123376563178456,2,0
5.70925720431512E-07,2.21703878470963E-07,5.00175541814298E-08,5.00454958502856E-07,3.74265496428683E-07,3.50543142060539E-11,4.52,4.12,25.03,0.00123376563178456,2,0
5.24980735265726E-07,2.19728105237872E-07,5.00175541814298E-08,4.5295808631515E-07,3.8675962746769E-07,5.0014995735844E-08,4.53,4.14,25.03,0.00123376563178456,2,0
5.73331425425492E-07,2.76200873974697E-07,5.00425361557324E-08,1.02814556946391E-06,2.34087134116117E-06,4.2525815759699E-06,4.64,4.14,25.03,0.0287676575142048,2,0
5.73331425425492E-07,2.76200873974697E-07,5.00425361557324E-08,5.74317410126006E-07,3.55183833342105E-07,3.00450513527026E-11,4.64,4.13,25.03,0.0287676575142048,2,0
5.73331425425492E-07,2.76200873974697E-07,5.00425361557324E-08,5.74317410126006E-07,3.55183833342105E-07,3.00450513527026E-11,4.64,4.13,25.03,0.0287676575142048,2,0
4.11669763763831E-07,1.58072304802068E-07,5.00425361557324E-08,5.44288330191841E-07,2.3955206609679E-07,3.00450513527026E-11,4.65,4.13,25.03,0.0287676575142048,2,0
2.36565226540721E-07,1.00033452663398E-07,5.00425361557324E-08,3.72686420044201E-07,1.18983052850596E-07,5.00600630621592E-08,4.63,4.12,25.03,0.0287676575142048,2,0
1.44619399087343E-07,7.0044543051402E-08,5.00425361557324E-08,2.68239663028784E-07,5.30259335589967E-08,5.00600630621592E-08,4.63,4.11,25.03,0.0287676575142048,2,0
4.25306969564707E-08,2.30044088021685E-08,3.00270243218897E-08,2.09689745463732E-07,8.02671186522191E-09,5.00600630621592E-08,4.63,4.09,25.03,0.0287676575142048,2,0
2.85219918537906E-08,4.05191713880054E-08,2.50225202682414E-08,1.85168877523174E-07,2.20360179290614E-08,5.00600630621592E-08,4.64,4.16,25.03,0.0287676575142048,2,0
1.80114065953324E-08,3.95161422796596E-08,2.00192681543674E-08,2.53177803722353E-07,6.1049688130479E-08,1.00090081072966E-07,4.66,4.17,25.03,-0.00101541081113521,2,0
1.70050559457042E-08,1.69991840011494E-08,2.00192681543674E-08,2.74689208763215E-07,8.20662027248585E-08,1.00090081072966E-07,4.66,4.17,25.03,-0.00101541081113521,2,0
2.5012263153489E-08,8.49468202082611E-09,2.00192681543674E-08,2.97215190885912E-07,1.04074779067023E-07,1.5015015315947E-07,4.66,4.17,25.03,-0.00101541081113521,2,0
3.20206732455995E-08,1.49782540723711E-09,2.50252753630178E-08,2.97215190885912E-07,1.04074779067023E-07,1.5015015315947E-07,4.66,4.17,25.03,-0.00101541081113521,2,0
3.20206732455995E-08,1.49782540723711E-09,2.50252753630178E-08,2.97215190885912E-07,1.04074779067023E-07,1.5015015315947E-07,4.66,4.17,25.03,-0.00101541081113521,2,0
4.45276519335881E-08,7.50354658857449E-09,3.00282771640985E-08,8.05841612696941E-08,6.95573967994167E-08,5.00901171378566E-08,4.66,4.04,25.03,-0.00101541081113521,2,0
4.45276519335881E-08,7.50354658857449E-09,3.00282771640985E-08,8.05841612696941E-08,6.95573967994167E-08,5.00901171378566E-08,4.66,4.04,25.03,-0.00101541081113521,2,0
9.70812562208192E-08,3.7034653720122E-08,4.50432921791135E-08,8.05841612696941E-08,6.95573967994167E-08,5.00901171378566E-08,4.5,4.04,25.03,0.0149142976228563,2,0
2.61680015476373E-07,1.16057351618203E-07,2.49987330360157E-08,2.85029723185285E-07,1.9159641566271E-07,1.48342254095343E-07,4.39,3.99,25.03,0.0149142976228563,2,0
2.2272284078389E-07,1.5059732039805E-07,6.88994558622969E-08,3.42403357922247E-07,8.39009859435395E-08,1.10022520830243E-07,4.36,4.03,24.76,0.0148089676188303,2,0
1.93360061925014E-09,1.74611668845143E-08,6.12806096331586E-09,2.60173828491249E-07,2.15348180380454E-06,4.51256653880861E-06,4.36,4.11,24.76,0.0148089676188303,2,0
1.93360061925014E-09,1.74611668845143E-08,6.12806096331586E-09,9.645396782915E-07,2.86479971058175E-07,3.08382366643646E-07,4.36,4.14,24.76,0.0148089676188303,2,0
1.93360061925014E-09,1.74611668845143E-08,6.12806096331586E-09,9.645396782915E-07,2.86479971058175E-07,3.08382366643646E-07,4.36,4.14,24.76,0.0148089676188303,2,0
2.58827360461903E-07,1.9765348303134E-06,4.59071064234398E-06,9.645396782915E-07,2.86479971058175E-07,3.08382366643646E-07,4.39,4.14,24.76,0.0148089676188303,2,0
2.58827360461903E-07,1.9765348303134E-06,4.59071064234398E-06,9.645396782915E-07,2.86479971058175E-07,3.08382366643646E-07,4.39,4.14,24.76,0.0148089676188303,2,0
2.59327810867268E-07,1.96602537180074E-06,4.59571514639762E-06,2.32626309120555E-07,2.24131062957003E-06,4.45547939872119E-06,4.39,4.18,24.76,0.0148089676188303,2,0
2.56825558840444E-07,1.95551591328808E-06,4.60071965045127E-06,2.37130362768839E-07,2.28885341807969E-06,4.40543435818471E-06,4.41,4.2,24.76,0.0127773894737471,2,0
2.5282155483644E-07,1.94050089827307E-06,4.60572465545628E-06,2.52645878284354E-07,2.32639095561723E-06,4.40543435818471E-06,4.4,4.22,24.76,0.0127773894737471,2,0
2.5282155483644E-07,1.94050089827307E-06,4.60572465545628E-06,2.63652482246732E-07,2.33639695921939E-06,4.40543435818471E-06,4.4,4.22,24.76,0.0127773894737471,2,0
3.95399712053317E-08,1.08537352356094E-07,5.00140251324683E-08,2.7566389308703E-07,2.32989077834756E-06,4.40543435818471E-06,4.43,4.21,24.76,0.0127773894737471,2,0
3.95399712053317E-08,1.08537352356094E-07,5.00140251324683E-08,3.2158486577353E-07,1.13139620608237E-07,7.2525419797031E-11,4.43,4.21,24.76,0.0127773894737471,2,0
3.95399712053317E-08,1.08537352356094E-07,5.00140251324683E-08,3.2158486577353E-07,1.13139620608237E-07,7.2525419797031E-11,4.43,4.21,24.76,0.0127773894737471,2,0
4.15447784148477E-08,8.5023844972529E-08,4.0008021530307E-08,3.2158486577353E-07,1.13139620608237E-07,7.2525419797031E-11,4.43,4.21,24.76,0.0127773894737471,2,0
4.15447784148477E-08,8.5023844972529E-08,4.0008021530307E-08,3.2158486577353E-07,1.13139620608237E-07,7.2525419797031E-11,4.43,4.21,24.76,0.0111413849779706,2,0
4.15447784148477E-08,8.5023844972529E-08,4.0008021530307E-08,2.60283827550535E-08,1.60642876460119E-07,1.00075058547289E-07,4.43,4.21,24.76,0.0111413849779706,2,0
4.65483552448695E-08,6.90429906561311E-08,3.50165203080504E-08,6.95614849478171E-08,1.05109105724682E-07,5.00450405364829E-08,4.43,4.21,24.76,0.0111413849779706,2,0
6.65642691328832E-08,8.70567278970974E-08,4.00197729982804E-08,7.70647359476577E-08,5.5568721690322E-08,5.00450405364829E-08,4.43,4.2,24.76,0.0111413849779706,2,0
4.35414965855385E-08,3.55062283433951E-08,1.49952489246121E-08,7.70647359476577E-08,5.5568721690322E-08,5.00450405364829E-08,4.51,4.2,24.76,0.0111413849779706,2,0
2.30324397579376E-08,1.7508325017586E-08,1.00012500301044E-08,5.00349635511956E-08,9.30372920540553E-08,5.00450405364829E-08,4.52,4.17,24.76,0.0111413849779706,2,0
2.30324397579376E-08,1.7508325017586E-08,1.00012500301044E-08,5.00349635511956E-08,9.30372920540553E-08,5.00450405364829E-08,4.52,4.17,24.76,0.0114928912746444,2,0
2.8532110835615E-08,9.20605375216013E-08,4.00222651162655E-08,5.00349635511956E-08,9.30372920540553E-08,5.00450405364829E-08,4.46,4.17,24.76,0.0114928912746444,2,0
5.00312910038974E-08,1.52117179881862E-07,6.00482801895956E-08,6.7381379509169E-08,9.66647660157906E-08,4.78164761204135E-08,4.47,4.16,24.76,0.0114928912746444,2,0
5.00312910038974E-08,1.52117179881862E-07,6.00482801895956E-08,6.7381379509169E-08,9.66647660157906E-08,4.78164761204135E-08,4.47,4.16,24.76,0.0114928912746444,2,0
1.36133335170779E-07,1.40608898329861E-07,6.00510350086281E-08,1.83517412432923E-07,1.8426633331348E-07,9.78740423215449E-08,4.55,4.14,24.76,0.0114928912746444,2,0
1.63647415328688E-07,1.23091305377599E-07,5.50457794903339E-08,2.31042096961023E-07,2.19789022641101E-07,9.78740423215449E-08,4.58,4.14,24.76,0.0114928912746444,2,0
1.81658910147763E-07,1.65125222380632E-07,7.00632982847699E-08,2.52019553306704E-07,2.39265103532616E-07,9.78740423215449E-08,4.58,4.12,24.76,-0.00299399186742466,2,0
1.81658910147763E-07,1.65125222380632E-07,7.00632982847699E-08,2.55019150863036E-07,2.35257493761548E-07,9.78740423215449E-08,4.58,4.13,24.76,-0.00299399186742466,2,0
1.78152281158607E-07,1.82129009634964E-07,8.0064555249847E-08,2.50020998001048E-07,2.32281047670689E-07,9.78740423215449E-08,4.57,4.13,24.76,-0.00299399186742466,2,0
1.65641271462561E-07,1.61610042138856E-07,7.00552967044749E-08,2.44516143717265E-07,2.21771338719952E-07,4.78290017850617E-08,4.57,4.13,24.76,-0.00299399186742466,2,0
1.42624734136723E-07,1.05575721932824E-07,4.50390361351047E-08,2.39512190446939E-07,2.16771767677453E-07,4.78290017850617E-08,4.56,4.13,24.76,-0.00299399186742466,2,0
1.34619330113406E-07,7.80430605747632E-08,3.00232695802221E-08,5.62352423379396E-07,2.0105714451724E-06,4.50250641306691E-06,4.56,4.12,24.76,-0.00299399186742466,2,0
1.0209536084923E-07,8.70658158829754E-08,3.50327815685725E-08,2.14160242003964E-07,2.10152881134996E-07,5.00575662011313E-08,4.52,4.12,24.76,-0.00299399186742466,2,0
6.48761326029525E-09,9.55722963543289E-08,3.503002674954E-08,9.60230083597782E-08,1.32557317439468E-07,5.00300180108065E-08,4.52,4.12,24.76,-0.00299399186742466,2,0
1.74047917907242E-07,1.44581059833356E-07,4.50285247950616E-08,1.56565150197204E-07,2.69942522407114E-08,1.25181449258841E-11,4.39,3.96,24.76,0.0188125421214867,2,0
1.86061532482394E-07,1.4908796818257E-07,4.50305279989859E-08,7.08061047343855E-09,4.70962686512239E-08,7.51389431768281E-12,4.38,4.11,24.76,0.0188125421214867,2,0
1.86061532482394E-07,1.4908796818257E-07,4.50305279989859E-08,7.08061047343855E-09,4.70962686512239E-08,7.51389431768281E-12,4.38,4.11,24.76,0.0188125421214867,2,0
1.84568708963021E-07,1.32598967469702E-07,4.00322773867002E-08,7.08061047343855E-09,4.70962686512239E-08,7.51389431768281E-12,4.38,4.11,24.76,0.0188125421214867,2,0
1.84568708963021E-07,1.32598967469702E-07,4.00322773867002E-08,7.08061047343855E-09,4.70962686512239E-08,7.51389431768281E-12,4.38,4.11,24.76,0.0188125421214867,2,0
1.76563255130199E-07,1.28103303635309E-07,3.50315297790653E-08,3.16123242207276E-08,6.41261096351887E-08,5.0065080095449E-08,4.38,4.15,24.76,0.0188125421214867,2,0
1.6655499801132E-07,1.16587935763309E-07,3.00265247740603E-08,5.3633294508071E-08,7.71326369510173E-08,5.0065080095449E-08,4.38,4.17,24.76,0.0188125421214867,2,0
1.52543488067418E-07,1.03584988135908E-07,2.50257762641866E-08,1.58715462787774E-07,1.28673420186409E-07,5.0065080095449E-08,4.37,4.22,24.76,0.0188125421214867,2,0
1.52543488067418E-07,1.03584988135908E-07,2.50257762641866E-08,1.58715462787774E-07,1.28673420186409E-07,5.0065080095449E-08,4.37,4.22,24.76,0.00945942795104771,2,0
1.44536005926749E-07,9.55722473218462E-08,2.50240233730556E-08,1.58715462787774E-07,1.28673420186409E-07,5.0065080095449E-08,4.37,4.22,24.76,0.00945942795104771,2,0
9.19899425424491E-08,9.10369096002592E-08,2.00127676535777E-08,3.32207495222298E-07,3.4820305750955E-07,1.50080131367867E-07,4.37,4.29,24.76,0.00945942795104771,2,0
9.19899425424491E-08,9.10369096002592E-08,2.00127676535777E-08,3.32207495222298E-07,3.4820305750955E-07,1.50080131367867E-07,4.37,4.29,24.76,0.00945942795104771,2,0
1.80169886906866E-08,1.99645125386307E-07,6.00470474423017E-08,3.8725633938029E-07,5.05847866858839E-07,2.50175221703686E-07,4.33,4.26,24.76,0.00945942795104771,2,0
1.80169886906866E-08,1.99645125386307E-07,6.00470474423017E-08,3.8725633938029E-07,5.05847866858839E-07,2.50175221703686E-07,4.33,4.13,24.76,0.00945942795104771,2,0
1.73726631841483E-07,3.85176271139995E-08,6.67350707397514E-09,5.87744895236669E-07,5.85844221350119E-07,1.88367958019275E-07,4.26,3.76,24.76,0.0105752447417525,2,0
1.32188772173353E-07,3.37291829431741E-07,1.0176008617146E-07,5.87744895236669E-07,5.85844221350119E-07,1.88367958019275E-07,4.48,3.76,24.76,0.0105752447417525,2,0
9.51612012747383E-08,2.09212581323362E-07,7.17425764916148E-08,3.055103267598E-07,3.82154474022704E-07,1.48336934852941E-07,4.5,4.07,24.45,0.0136737637929243,2,0
9.51612012747383E-08,2.09212581323362E-07,7.17425764916148E-08,2.24273136837802E-08,2.2194885826732E-09,1.90822488367548E-09,4.5,4.07,24.45,0.0136737637929243,2,0
1.07045751406787E-07,1.65070437784563E-06,4.71802821138088E-06,6.43277565105846E-07,1.85723298925128E-06,4.5544121020161E-06,4.48,4.1,24.45,0.0136737637929243,2,0
1.07045751406787E-07,1.65070437784563E-06,4.71802821138088E-06,6.43277565105846E-07,1.85723298925128E-06,4.5544121020161E-06,4.48,4.1,24.45,0.0136737637929243,2,0
1.07045751406787E-07,1.65070437784563E-06,4.71802821138088E-06,6.43277565105846E-07,1.85723298925128E-06,4.5544121020161E-06,4.48,4.1,24.45,0.0136737637929243,2,0
1.07045751406787E-07,1.65070437784563E-06,4.71802821138088E-06,6.43277565105846E-07,1.85723298925128E-06,4.5544121020161E-06,4.48,4.1,24.45,0.0136737637929243,2,0
1.01542449425599E-07,1.6176845659585E-06,4.73303721678412E-06,7.2232499356292E-07,1.93678071788847E-06,4.5544121020161E-06,4.46,4.07,24.45,0.0136737637929243,2,0
1.66635470728133E-07,6.90560007586296E-07,1.70143843395607E-07,8.12437634363922E-07,1.9968558117558E-06,4.50434952379332E-06,4.45,4.01,24.45,0.0136737637929243,2,0
2.95089050856017E-08,4.81387511006641E-07,1.30113068587368E-07,8.96483859787905E-07,1.99885691236113E-06,4.45432200866E-06,4.42,3.95,24.45,0.00001730405541,2,0
9.9442452439553E-10,4.56436340877832E-09,2.40064178928168E-11,9.11498123338278E-07,1.97883789429397E-06,4.50436955382791E-06,4.4,3.92,24.45,0.00001730405541,2,0
2.40136659649769E-08,1.19545911010681E-07,4.00115255862853E-08,1.1262019669021E-06,3.00320551501226E-07,4.01285248503769E-08,4.39,3.91,24.45,0.00001730405541,2,0
3.95276285312866E-08,2.45659413162618E-07,8.00475580154716E-08,6.17243904646072E-07,4.64915794166003E-08,9.99975886517752E-08,4.37,3.91,24.45,0.00001730405541,2,0
6.80348215720226E-08,2.951557920698E-07,1.00049070143191E-07,4.7258221931957E-07,1.30511107337407E-07,1.49962613134637E-07,4.35,3.91,24.45,0.00001730405541,2,0
6.80348215720226E-08,2.951557920698E-07,1.00049070143191E-07,4.7258221931957E-07,1.30511107337407E-07,1.49962613134637E-07,4.35,3.91,24.45,0.00001730405541,2,0
7.25437258723508E-08,2.90200065046302E-07,9.50628165672649E-08,3.04214306969387E-07,8.40205430597614E-08,4.99600275031448E-08,4.34,3.93,24.45,0.00001730405541,2,0
7.25437258723508E-08,2.90200065046302E-07,9.50628165672649E-08,2.82693486604318E-07,8.50264521559291E-08,4.99600275031448E-08,4.34,3.93,24.45,0.00001730405541,2,0
7.60466282743615E-08,3.39745832697781E-07,1.0006857251065E-07,1.20539297607413E-07,8.512261924494E-08,1.0255071963369E-10,4.29,3.93,24.45,0.0275852870647933,2,0
7.05393940389613E-08,3.08202902108486E-07,9.50588083794267E-08,1.20539297607413E-07,8.512261924494E-08,1.0255071963369E-10,4.29,3.93,24.45,0.0275852870647933,2,0
6.35368441984233E-08,2.60174534163304E-07,7.50445466307793E-08,3.99972772294853E-08,9.06279248963281E-08,5.01300658529571E-08,4.29,3.93,24.45,0.0275852870647933,2,0
5.55273089842764E-08,2.22136296576841E-07,6.5033284881487E-08,2.59836140393286E-08,7.7613109350677E-08,8.25206850475093E-11,4.29,3.94,24.45,0.0275852870647933,2,0
5.20161059520084E-08,1.90615481319038E-07,5.50262799780546E-08,2.59829889453238E-08,5.7090623076579E-08,8.25206850475093E-11,4.3,3.94,24.45,0.0275852870647933,2,0
5.20161059520084E-08,1.90615481319038E-07,5.50262799780546E-08,2.59829889453238E-08,5.7090623076579E-08,8.25206850475093E-11,4.3,3.94,24.45,0.0275852870647933,2,0
4.05056464684241E-08,1.64090407912384E-07,4.50172718707581E-08,2.84844396906022E-08,5.00834159597325E-08,8.25206850475093E-11,4.3,3.95,24.45,0.0275852870647933,2,0
4.05056464684241E-08,1.64090407912384E-07,4.50172718707581E-08,2.84844396906022E-08,5.00834159597325E-08,8.25206850475093E-11,4.3,3.95,24.45,-0.00203000184221539,2,0
2.90128906768297E-08,1.44620051574792E-07,4.00287710278339E-08,9.00688190818451E-09,9.15671888490871E-08,5.00475451679096E-08,4.3,3.95,24.45,-0.00203000184221539,2,0
2.90128906768297E-08,1.44620051574792E-07,4.00287710278339E-08,9.00688190818451E-09,9.15671888490871E-08,5.00475451679096E-08,4.3,3.95,24.45,-0.00203000184221539,2,0
5.49425049289828E-09,4.90374273660655E-08,1.50075022732849E-08,1.3011010825484E-08,6.85494990671053E-08,5.00500500500501E-08,4.31,3.96,24.45,-0.00203000184221539,2,0
5.49425049289828E-09,4.90374273660655E-08,1.50075022732849E-08,1.3011010825484E-08,6.85494990671053E-08,5.00500500500501E-08,4.31,3.96,24.45,-0.00203000184221539,2,0
9.43054289810789E-12,6.95338026734459E-08,2.0005762963608E-08,7.50880378142682E-09,7.50353040110598E-08,5.00500500500501E-08,4.32,3.97,24.45,-0.00203000184221539,2,0
9.43054289810789E-12,6.95338026734459E-08,2.0005762963608E-08,2.50339765429038E-09,7.85437166277129E-08,5.00500500500501E-08,4.32,3.97,24.45,-0.00203000184221539,2,0
9.43054289810789E-12,6.95338026734459E-08,2.0005762963608E-08,2.50339765429038E-09,7.85437166277129E-08,5.00500500500501E-08,4.32,3.97,24.45,-0.00541900516312779,2,0
1.85136889647475E-08,8.10455675731884E-08,2.00087683711777E-08,2.47178269126004E-12,8.20532932647049E-08,5.00500500500501E-08,4.33,3.97,24.45,-0.00541900516312779,2,0
2.30180432139231E-08,8.50513746411391E-08,2.00087683711777E-08,3.49982967818123E-09,8.85611520691715E-08,5.00500500500501E-08,4.33,3.98,24.45,-0.00541900516312779,2,0
2.40185684427205E-08,8.15465942818789E-08,2.00075164314034E-08,8.50445892580695E-09,9.0060124599695E-08,5.00500500500501E-08,4.34,3.98,24.45,-0.00541900516312779,2,0
1.7012613380918E-08,7.85440421125347E-08,2.00075164314034E-08,1.60108393491667E-08,9.45639528537107E-08,5.00500500500501E-08,4.34,3.98,24.45,-0.00541900516312779,2,0
1.10131101350651E-08,7.10345845219872E-08,2.00075164314034E-08,1.70094644371639E-08,8.75448921816111E-08,5.00500500500501E-08,4.34,3.98,24.45,-0.00541900516312779,2,0
5.00833124057427E-09,6.45313583257706E-08,1.50042643175294E-08,1.60088140143891E-08,8.80475960785692E-08,5.00500500500501E-08,4.34,3.98,24.45,-0.00541900516312779,2,0
2.40135402558811E-08,4.50361590001867E-08,1.0008257118879E-08,2.24725027505543E-07,2.23199618116168E-07,1.00125156445557E-07,4.34,4.11,24.45,-0.00257127465984328,2,0
3.20197454705509E-08,3.90283502008425E-08,1.0008257118879E-08,2.24725027505543E-07,2.23199618116168E-07,1.00125156445557E-07,4.34,4.11,24.45,-0.00257127465984328,2,0
3.70187971628812E-08,3.45230230574737E-08,9.98674953000075E-09,2.63204464205612E-07,2.48174474530321E-07,1.50097671562242E-07,4.34,4.13,24.45,-0.00257127465984328,2,0
3.70187971628812E-08,3.45230230574737E-08,9.98674953000075E-09,2.63204464205612E-07,2.48174474530321E-07,1.50097671562242E-07,4.34,4.13,24.45,-0.00257127465984328,2,0
3.70187971628812E-08,3.45230230574737E-08,9.98674953000075E-09,2.63204464205612E-07,2.48174474530321E-07,1.50097671562242E-07,4.34,4.13,24.45,0.00222781981978613,2,0
3.70187971628812E-08,3.45230230574737E-08,9.98674953000075E-09,2.63204464205612E-07,2.48174474530321E-07,1.50097671562242E-07,4.34,4.13,24.45,0.00222781981978613,2,0
3.80191971876816E-08,3.45224972427739E-08,9.98674953000075E-09,4.26818017863718E-07,3.70258432024482E-07,2.00132696079404E-07,4.34,4.2,24.45,0.00222781981978613,2,0
3.5522871833217E-08,4.00293517649002E-08,9.98674953000075E-09,4.13304476243197E-07,3.69766103436518E-07,2.00132696079404E-07,4.34,4.17,24.45,0.00222781981978613,2,0
3.45219710224874E-08,4.40329550078188E-08,9.98674953000075E-09,3.91784482541871E-07,3.41242758698102E-07,2.00132696079404E-07,4.34,4.16,24.45,0.00222781981978613,2,0
2.90121186005841E-08,4.45230809911637E-08,1.49917545350058E-08,3.97272886321813E-07,3.38227404448858E-07,2.00132696079404E-07,4.34,4.17,24.45,0.00222781981978613,2,0
2.90143720922568E-08,3.95210055253332E-08,1.49917545350058E-08,3.86263002056638E-07,3.27722076969195E-07,2.00132696079404E-07,4.35,4.16,24.45,0.00222781981978613,2,0
2.90143720922568E-08,3.95210055253332E-08,1.49917545350058E-08,2.70642377664132E-07,2.46641922346393E-07,1.00007539633847E-07,4.35,4.17,24.45,0.00337291790154901,2,0
3.0011878442888E-08,3.90182359712794E-08,1.49917545350058E-08,2.70642377664132E-07,2.46641922346393E-07,1.00007539633847E-07,4.35,4.17,24.45,0.00337291790154901,2,0
3.0011878442888E-08,3.90182359712794E-08,1.49917545350058E-08,2.70642377664132E-07,2.46641922346393E-07,1.00007539633847E-07,4.35,4.17,24.45,0.00337291790154901,2,0
3.0011878442888E-08,3.90182359712794E-08,1.49917545350058E-08,2.70081790438773E-07,2.51596964308631E-07,1.49990045756704E-07,4.35,4.18,24.45,0.00337291790154901,2,0
3.0011878442888E-08,3.90182359712794E-08,1.49917545350058E-08,2.70081790438773E-07,2.51596964308631E-07,1.49990045756704E-07,4.35,4.18,24.45,0.00337291790154901,2,0
8.8596897888143E-08,1.99959644725909E-09,2.50250250250251E-08,3.99571960740903E-08,1.74353340945822E-08,6.00300328753678E-11,4.33,4.14,23.37,0.00337312862687779,2,0
8.8596897888143E-08,1.99959644725909E-09,2.50250250250251E-08,3.00148584017814E-08,4.70530265381318E-08,5.00425361557324E-08,4.33,4.16,23.37,0.00337312862687779,2,0
1.66650721161549E-07,1.65060321041114E-08,2.00220232239444E-08,3.00148584017814E-08,4.70530265381318E-08,5.00425361557324E-08,4.31,4.16,23.37,0.00337312862687779,2,0
6.65547515214042E-08,2.55248699449596E-08,5.99940220456603E-12,1.84136813634775E-07,1.03582194311198E-07,5.00300180108065E-08,4.32,4.06,23.37,0.00709786627198697,2,0
1.28597788890925E-07,5.30377341882014E-08,1.0005753314413E-08,3.09255701600863E-07,1.66642101222764E-07,5.00300180108065E-08,4.32,3.98,23.37,0.0137589813495089,2,0
1.4210536793913E-07,5.70403109006369E-08,2.00117569165743E-08,4.008090571165E-07,2.07663911646489E-07,1.00060036021612E-07,4.32,3.92,23.37,0.0137589813495089,2,0
1.56122488664108E-07,6.10448161268004E-08,2.00117569165743E-08,4.58880543981386E-07,2.42705962107042E-07,1.00060036021612E-07,4.32,3.88,23.37,0.0137589813495089,2,0
1.5861263992037E-07,6.3543518245844E-08,2.00117569165743E-08,5.03838180206881E-07,2.64179028739465E-07,1.50015076485195E-07,4.32,3.85,23.37,0.0137589813495089,2,0
1.58613240881536E-07,6.70469966478894E-08,2.00117569165743E-08,5.31364931010398E-07,2.78192942347646E-07,1.50015076485195E-07,4.32,3.84,23.37,0.0137589813495089,2,0
1.58613240881536E-07,6.70469966478894E-08,2.00117569165743E-08,5.31364931010398E-07,2.78192942347646E-07,1.50015076485195E-07,4.32,3.84,23.37,0.0137589813495089,2,0
1.55117791285093E-07,6.65504974188174E-08,2.00117569165743E-08,5.48878288027458E-07,2.89199071191144E-07,1.50015076485195E-07,4.33,3.83,23.37,0.0137589813495089,2,0
1.39610162990432E-07,5.70454948926533E-08,1.5009005403242E-08,5.59892003228476E-07,2.98208305549321E-07,1.50015076485195E-07,4.32,3.82,23.37,0.0137589813495089,2,0
1.39610162990432E-07,5.70454948926533E-08,1.5009005403242E-08,5.26350028750951E-07,2.78183902223667E-07,1.50015076485195E-07,4.32,3.8,23.37,0.0124484004579601,2,0
1.10077777885191E-07,3.85261747065377E-08,1.5009005403242E-08,5.26350028750951E-07,2.78183902223667E-07,1.50015076485195E-07,4.32,3.8,23.37,0.0124484004579601,2,0
8.25628454233863E-08,2.60195465616913E-08,1.00060036021613E-08,4.37301679567275E-07,2.27655512020034E-07,1.50032603642298E-07,4.32,3.79,23.37,0.0124484004579601,2,0
4.60303910551877E-08,2.55171179862202E-08,1.00060036021613E-08,3.13683642041372E-07,1.8160666229564E-07,1.50032603642298E-07,4.32,3.78,23.37,0.0124484004579601,2,0
1.39649285018725E-07,2.09702704413152E-07,5.00500500500501E-08,1.13521903356519E-07,3.48793460861265E-07,1.50052635681542E-07,4.35,3.81,23.37,0.0124484004579601,2,0
1.39649285018725E-07,2.09702704413152E-07,5.00500500500501E-08,2.23289433442604E-07,4.11658398761769E-07,1.50052635681542E-07,4.35,3.9,23.37,0.0124484004579601,2,0
2.68558034161985E-07,3.67545219982512E-07,1.04997849640439E-07,2.23289433442604E-07,4.11658398761769E-07,1.50052635681542E-07,4.38,3.9,23.37,0.0124484004579601,2,0
3.4063088385557E-07,4.90697198580228E-07,1.50051914518293E-07,3.54850793937022E-07,4.2372638219022E-07,1.0009759521796E-07,4.43,3.93,23.37,-0.00459911717528013,2,0
3.70649945923184E-07,5.942703763028E-07,1.95083687422707E-07,4.20902586017369E-07,4.11713769427589E-07,1.0009759521796E-07,4.49,3.92,23.37,-0.00459911717528013,2,0
3.70649945923184E-07,5.942703763028E-07,1.95083687422707E-07,4.62433810427122E-07,4.10716023347251E-07,1.0009759521796E-07,4.49,3.92,23.37,-0.00459911717528013,2,0
3.64646744542988E-07,6.05777680875597E-07,2.00086939536581E-07,4.62433810427122E-07,4.10716023347251E-07,1.0009759521796E-07,4.5,3.94,23.37,-0.00459911717528013,2,0
3.64646744542988E-07,6.05777680875597E-07,2.00086939536581E-07,5.29983673794267E-07,4.16216270179363E-07,1.0009759521796E-07,4.5,3.97,23.37,-0.00459911717528013,2,0
3.61142589935582E-07,6.25296148359659E-07,2.05091694053372E-07,6.01535703898583E-07,4.16211497362662E-07,5.00500500500501E-08,4.52,3.98,23.37,-0.00459911717528013,2,0
